ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Site Name,Discount,Additional Discounts,Feedback
"HP Pavilion x360 11th Gen Intel Core i3 14 inches FHD, IPS, Convertible Laptop (8GB RAM/256GB SSD/Audio by B&O/Windows 11 Home MS Office/Natural Silver/1.52 Kg) -14-dy0190TU",4.4,548,60,"48,490","62,991",Amazon,17% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.39Kg), 82FE016HIN",3.9,0,0,"61,750","84,990",Amazon,16% off,No Discounts,Positive
"Lenovo IdeaPad Slim 5 Intel Core i7 12th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Storm Grey/1.85Kg), 82SF008WIN",0,496,54,"82,990","1,23,090",Amazon,20% off,10% Off on SBI Credit Cards,Negative
"Dell Vostro 3401 Intel i3-1115G4 Laptop, 8GB DDR4, 256GB SSD, 14 Inches(35cm) FHD Display, Integrated Graphics, Windows 10 + MSO, Black (D552190WIN9BE), 1.59Kg",4.1,0,0,"41,400","43,239",Amazon,16% off,10% Off on SBI Credit Cards,Positive
"ASUS Vivobook 16X (2022), 16-inch (40.64 cms) WUXGA, AMD Ryzen 5 5600H, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Quiet Blue/1.8 kg), M1603QA-MB502WS",4.5,276,46,"54,990","68,990",Amazon,38% off,Save extra with No Cost EMI,Positive
"HP 14 11th Gen Intel Core i5 Processor 14 inches FHD Laptop, 8GB/512GB/Windows 10/Iris Xe Graphics/MS Office (Natural Silver/1.46Kg), 14s-dr2016tu",4.2,302,27,"59,500","75,999",Amazon,27% off,Flat INR 1500 Off on SBICards,Positive
"HP 15 10th Gen Intel Core i3 Thin and Light 15.6 inches FHD Laptop (8GB/1TB HDD/M.2 Slot/Windows 10/MS Office/Jet Black, 1.74 kg) 15s-du1066TU",4,72,25,"40,100","48,999",Amazon,25% off,Flat INR 2250 Off on SBICards,Positive
"Dell New G15 5511 Gaming Laptop Intel I5-11260H 16Gb 512Gb Ssd, Nvidia RTX 3050 (4Gb Gddr6)Windows 11, 15.6 Inches Fhd Wva Ag 250 Nits 120Hz Backlit Kb Orange, Dark Shadow Grey, 2.65Kg (D560824Win9B)",3,0,0,"74,290","96,000",Amazon,13% off,10% Off on SBI Credit Cards,Positive
"HP Pavilion Gaming 11th Gen Intel Core i5 15.6""(39cm) FHD Gaming Laptop (8GB RAM/256GB SSD+1TB HDD/144Hz/GTX 1650 4GB Graphics/Windows 10/MS Office/Shadow Black/2.28 Kg), 15-dk2100TX",4.2,0,0,"64,490","80,699",Amazon,26% off,Flat INR 500 Off on SBI Cards,Positive
"MSI Modern 14, Intel i7-1195G7, 14"" FHD IPS-Level 60Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Nvidia MX450 2GB Graphics/Carbon Grey/1.3Kg), B11SBU-688IN",2.6,1362,124,"72,485","89,990",Amazon,38% off,Flat INR 500 Off on SBI Cards,Positive
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN",4,146,13,"52,990","82,490",Amazon,21% off,10% Off on SBI Credit Cards,Positive
"Lenovo Legion 5 Intel Core i5 10th Gen - 10500H 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA RTX 3050/120Hz/Windows 11/Backlit/3months Game Pass/Phantom Black/2.3Kg), 82NL00APIN",4.3,1003,114,"67,990","1,03,490",Amazon,22% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/FPR/2Yr Warranty/3months Game Pass/Platinum Grey/1.7Kg), 81X800J1IN",4,0,0,"51,490","84,890",Amazon,37% off,Save extra with No Cost EMI,Positive
"Lenovo Legion 5 Intel Core i5 10th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz Refresh/Windows 10/Backlit Keyboard/Phantom Black/2.3Kg), 82AU00PMIN",4.5,0,0,"62,490","93,690",Amazon,34% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS TUF Dash F15 (2022), 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-12650H 12th Gen, RTX 3060 6GB Graphics, Gaming Laptop (16GB/512GB SSD/Windows 11/Office 2021/Black/2 kg), FX517ZM-HN041WS",5,0,0,"1,22,000","1,59,000",Amazon,25% off,Flat INR 2250 Off on SBICards,Positive
"Acer Predator Helios 300 11th Gen Intel Core i9-11900H 15.6"" (39.62cms) QHD IPS Gaming Laptop (16 GB/1TB SSD/Win 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz, Black, 2.3 kg) PH315-54",3.6,0,0,"1,19,990","1,61,999",Amazon,41% off,10% Off on SBI Credit Cards,Positive
"Lenovo ThinkPad E14 Intel Core i7 11th Gen 14-inch (35.56cm) FHD TN Antiglare Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Microsoft Office H&S 2021/FPR/Black/1.59 kg), 20TAS1B400",4.4,0,0,"94,990","1,45,800",Amazon,35% off,No Discounts,Positive
"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-10300H 10th Gen, 4GB NVIDIA GeForce GTX 1650, Gaming Laptop (8GB/512GB SSD/Windows 11/Office H&S/Black/2.3 Kg), FX506LHB-HN355WS",4.2,0,0,"59,899","77,990",Amazon,9% off,Save extra with No Cost EMI,Positive
"Lenovo ThinkPad E14 Intel Core i3 11th Gen 14-inch (35.56cm) FHD Antiglare Thin and Light Laptop (4GB RAM/256GB SSD/Windows 11 Home/FPR/Black/1.59 kg), 20TAS18U00",4.4,0,0,"42,490","75,749",Amazon,17% off,No Discounts,Positive
"Dell New Vostro 3400 Laptop, Intel i5-1135G7, 8GB, 512GB SSD, NVIDIA MX330 2GB GDDR5, 14.0"" (35.56Cms) FHD WVA AG, Backlit KB, Dune, 1.59Kgs (D552237WIN9D)",5,1037,108,"60,500","65,800",Amazon,41% off,Flat INR 500 Off on SBI Cards,Positive
"Dell Vostro 3400 Intel i3-1115G4 14 inches(35.5cm) FHD Display Laptop (4GB / 1TB HDD + 256GB SSD / Integrated Graphics / Windows 10 + MSO / Dune Color) D552164WIN9DE, 1.59kg",4.2,0,0,"37,990","59,781",Amazon,27% off,Flat INR 500 Off on SBI Cards,Positive
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.65Kg), 82H801L6IN",4,536,66,"51,500","86,990",Amazon,30% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS Vivobook Ultra K14, 14-inch (35.56 cms) FHD, Intel Core i5-1135G7 11th Gen, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Gold/1.4 kg), K413EA-EB521WS",5,41,12,"54,990","81,990",Amazon,26% off,10% Off on SBI Credit Cards,Positive
"HP Pavilion x360 11th Gen Intel Core i3 14""(35cm) Multitouch-Enabled Convertible Laptop (8GB RAM/512GB SSD/B&O/Win 11 Home/FPR/Backlit KB/Alexa-Built in/MS Office/Natural Silver/1.52Kg) 14-dy0186TU",4.4,0,0,"52,990","69,267",Amazon,47% off,10% Off on SBI Credit Cards,Positive
"(Renewed) Dell Latitude Laptop E7470 Intel Core I5 - 6300U Processor, 16 Gb Ram & 256 Gb Ssd, 14.1 Inches Screen Windows 10 Pro (Ultra Slim & Light 1.58Kg) Notebook Computer",3.8,41,12,"29,416","38,500",Amazon,57% off,No Discounts,Positive
"(Renewed) HONOR MagicBook X 15, Intel Core i3-10110U / 15.6 inch (39.62 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/256GB PCIe SSD/Windows 10/ 2-in-1 Fingerprint Power Button/Aluminium Metal Body/1.56Kg)",3.3,0,0,"30,490","32,490",Amazon,11% off,No Discounts,Positive
"Lenovo Yoga Slim 7 Pro Intel Evo Core i5-11320H 14""(35.6cm) 2.8K 400nits Thin & Light Laptop(16GB/512GB SSD/Win11/Office 2021/90Hz/Backlit/3Yr Brand Warranty/Slate Grey/Metal Surface/1.3Kg),82NC00EWIN",3.8,0,0,"74,990","1,06,290",Amazon,18% off,Save extra with No Cost EMI,Positive
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 14"" (35.56cm) FHD Thin & Light Laptop (4GB/256GB SSD/Windows 11/MS Office 2021/2Year Warranty/Abyss Blue/1.6Kg), 81WD0141IN",3.7,0,0,"37,400","59,000",Amazon,24% off,10% Off on SBI Credit Cards,Positive
"(Renewed) Dell Latitude Hybrid Laptop E6330 Intel Core i5 - 3380m @ 2.9Ghz Processor , 4 GB Ram & 128 GB SSD with 1TB Harddisk, 13.3 Inches Notebook Computer",2,0,0,"24,004","40,000",Amazon,29% off,Save extra with No Cost EMI,Negative
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.65Kg), 82H801L6IN",4,706,140,"51,500","86,990",Amazon,39% off,10% Off on SBI Credit Cards,Positive
"ASUS Vivobook Ultra K14, 14-inch (35.56 cms) FHD, Intel Core i5-1135G7 11th Gen, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Gold/1.4 kg), K413EA-EB521WS",5,0,0,"54,990","81,990",Amazon,40% off,10% Off on SBI Credit Cards,Positive
"HP 250 G8 Commercial Laptop (11th Gen Intel Core i3, 4GB RAM, 1TB HDD, Windows 10), 3Y666PA - for Small and Medium Business, Black, 15.6",3.1,0,0,"37,999","39,076",Amazon,33% off,Flat INR 500 Off on SBI Cards,Positive
"Dell Inspiron 5518 Laptop, Intel i5-11320H, 16GB, 512GB SSD, Win 11 + MS Office'21, 15.6"" (39.62Cms) FHD Display, Platinum Silver, FPR + Backlit KB (D560695WIN9S, 1.64Kg)",3.9,0,0,"65,000","91,609",Amazon,25% off,Flat INR 2250 Off on SBICards,Positive
"HP 15s-11th Gen Intel Core i3- 8GB RAM/512GB SSD 15.6 inch(39.6cm) FHD,Micro-Edge, Anti-Glare Display (UHD Graphics/Alexa/Dual Speakers/Fast Charge/Win 11/MS Office), 15s- fr2508TU",4.2,1924,214,"40,290","51,748",Amazon,23% off,Flat INR 2000 Off on SBICards,Positive
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",4.2,706,93,"37,570","59,890",Amazon,36% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS VivoBook Flip 14 (2021), 14-inch (35.56 cm) FHD Touch, Intel Core i5-1135G7 11th Gen, 2-in-1 Laptop (8GB/512GB SSD/Office 2021/Windows 11/Iris Xe Graphics/Black/1.5 kg), TP470EA-EC512WS",4.4,262,29,"63,990","82,990",Amazon,35% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS TUF Gaming A15, 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 7 4800H, 4GB NVIDIA GeForce RTX 3050, Gaming Laptop (8GB/512GB SSD/Windows 11/Black/2.3 Kg), FA506ICB-HN005W",4,216,20,"76,990","92,990",Amazon,42% off,Flat INR 500 Off on SBICards,Positive
"Lenovo V14 Gen 2 Intel Core i5 11th Gen 14"" FHD Thin and Light Laptop (8GB RAM/ 256GB SSD/ Windows 10 Home/ MS Office Home & Student 2019/ Iron Grey/ 1.60 kg), 82KA00LKIH",3.9,0,0,"51,990","63,627",Amazon,18% off,No Discounts,Positive
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6 inches(39.6cm) FHD IPS Business Laptop (16GB/512GB SSD/Windows 10 Home/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG014DIN",4.3,2603,386,"63,700","75,999",Amazon,16% off,10% Off on SBI Credit Cards,Positive
"(Renewed) Lenovo IdeaPad 3 Chromebook Intel Celeron N4020 14'' FHD Laptop (4GB/64GB eMMC/Chrome OS/Upto 10hr Battery/2W HD Speaker/Platinum Grey/1.4Kg), 82C1002EHA",5,0,0,"16,392","21,990",Amazon,25% off,No Discounts,Positive
"MSI Gaming Sword 15, Intel 12th Gen. i5-12500H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia RTX 3050 4GB GDDR6/ Black/2.6Kg), A12UC-467IN",2.8,0,0,"83,990","1,06,990",Amazon,21% off,10% Off on SBI Credit Cards,Positive
"Lenovo Legion 5 AMD Ryzen 5 4600H 15.6"" (39.62 cm) FHD IPS Gaming Laptop (8GB/1TB HDD + 256GB SSD/4GB NVIDIA GTX 1650/120Hz Refresh/Windows 10/Backlit Keyboard/Phantom Black/2.3Kg), 82B500MMIN",4.5,0,0,"59,990","90,890",Amazon,34% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad 3 10th Gen Intel Core i5 15.6 FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/MS Office 2021/2Yr Warranty/Platinum Grey/1.85Kg), 81WE01MAIN",4.3,629,80,"49,050","65,900",Amazon,26% off,10% Off on SBI Credit Cards,Positive
"ASUS VivoBook K15 OLED, Intel Core i5-1135G7 11th Gen, 15.6-inch (39.62 cm) FHD OLED, Thin and Light Laptop (16GB/512GB SSD/Office 2019/Windows 10/Iris Xe Graphics/Black/1.8 Kg), K513EA-L512TS",4.1,0,0,"61,890","84,990",Amazon,27% off,Flat INR 2000 Off on SBICards,Positive
"Dell 15 (2021) Intel I5-1135G7, 8Gb, 512Gb Ssd, Windows 11 + Ms Office'21, Nvidia Mx350 2Gb Graphics, 15.6 Inches Fhd Display, Platinum Silver Color, Backlit Kb (Inspiron 3511, D560718Win9S)",3.5,1052,195,"57,999","85,188",Amazon,32% off,10% Off on SBI Credit Cards,Positive
"Dell New 15 Intel i3-1115G4 15.6 inches (39 cm)FHD Display Laptop, 8GB, 256GB SSD, Windows 10 + MS Office, Integrated Graphics, Carbon Color (Inspiron 3511, D560581WIN9BE), 1.8kg",3.2,629,80,"40,298","58,650",Amazon,31% off,10% Off on SBI Credit Cards,Positive
"(Renewed) Lenovo Intel Core i5 3320M 14-Inch (35.56 cms) 1366x768 Laptop (8 GB/500 GB HDD/Windows 10/MS Office Pro 2019 /Intel HD Graphics 4000/Black/1.60 Kg), Thinkpad T430",2.9,1278,128,"19,390","89,999",Amazon,78% off,10% Off on SBI Credit Cards,Positive
"Microsoft Surface Laptop GO2 Touch Screen 12.4"" Inch, 11th Gen Intel® Core™ i5/8GB RAM /256 GB SSD Platinum - 8QF-00046",4,414,48,"78,990","80,999",Amazon,2% off,10% Off on SBI Credit Cards,Positive
"(Renewed) Lenovo T440p ThinkPad 4th Gen Intel Core i5 - 4300m 14 inches Business Laptop (8 GB, 500 GB HDD, 1366 X 768, Windows 10 Pro, Black, 2.1 kg)",3.9,0,0,"20,999","89,999",Amazon,76% off,No Discounts,Positive
"(Renewed) HP ChromeBook 11.6 inches HD Laptop (AMD A4/4GB DDR4 RAM/16GB eMMC SSD/Wifi/Webcam/Chrome OS/Bluetooth 4.2/AMD R4 Graphics/Thin and Light), 1.3Kg",3.7,1052,195,"13,999","89,999",Amazon,84% off,No Discounts,Positive
"HP Chromebook MediaTek Kompanio 500 11.6 inch(29.5 cm) HD, Anti -Glare, Touchscreen Laptop(4 GB LPDDR4/64 GB EMMC Storage/Chrome OS/Dual Speakers/Ash Gray/1.07 Kg)-11a-na0004MU",3.8,2603,386,"20,990","27,875",Amazon,25% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad Slim 3 Chromebook Intel Celeron N4020 14'' (35.56cm) FHD IPS Touchscreen Thin & Light Laptop (4GB/64GB eMMC/Chrome OS/Upto 10hr Battery/2W x2 HD Speaker/Platinum Grey/1.4Kg), 82C1002SHA",3.5,5128,500,"22,990","32,990",Amazon,30% off,10% Off on SBI Credit Cards,Positive
"HP 15s 11th Gen Intel Core i3 15.6 inches(39cm) Laptop (8GB RAM/512GB SSD , HD,Anti-Glare Display/UHD Graphics/Windows 11 Home/Alexa-Built in/MS Office/Natural Silver/1.75 Kg,-15s-dy3501TU)",4.3,0,0,"43,950","69,000",Amazon,36% off,10% Off on SBI Credit Cards,Positive
"ASUS VivoBook Ultra K14, Intel Core i3-1125G4 11th Gen, 14"" (35.56 cms) FHD Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Integrated Graphics/Transparent Silver/1.4 kg), K413EA-EB311WS",4.6,0,0,"42,990","58,990",Amazon,27% off,Flat INR 500 Off on SBI Cards,Positive
"MSI Modern 14, Intel i5-10210U, 14""(35cm) FHD IPS-Level 60Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Intel UHD Graphics/Carbon Grey/1.3Kg), B10MW-639IN",4.2,0,0,"41,990","61,990",Amazon,32% off,Flat INR 500 Off on SBI Cards,Positive
Hp Pavilion X360 11Th Gen Intel Core I7 14 Inches Fhd Multitouch 2In1 Laptop (16Gb Ram/512Gb Ssd/B&O/Windows 11 Home/Fpr/Backlit Kb/Intel Iris Xe Graphics/Pen/Alexa/Ms Office/Silver/1.52Kg)14-Dy1047Tu,4.2,121,21,"81,990","99,203",Amazon,17% off,10% Off on SBI Credit Cards,Positive
"Hp Pavilion 15 12Th Gen Intel Core I7 16Gb Sdram/1Tb Ssd 15.6 Inches (39.6Cm) Fhd,IPS/Intel Iris Xe Graphics/B&O/Windows 11 Home/Alexa/Backlit Kb/Fpr/Mso 2021/1.75Kg, 15-Eg2039Tu, Natural Silver",3.4,121,21,"84,990","1,00,687",Amazon,16% off,10% Off on SBI Credit Cards,Positive
"ASUS VivoBook 14 (2021), 14"" (35.56 cm) FHD, Intel Core i3-1115G4 11th Gen, Thin and Light Laptop (8GB/1TB HDD + 256GB SSD/Windows 11/Office 2021/Integrated Graphics/Silver/1.6 Kg), X415EA-EK372WS",4,564,72,"38,990","57,990",Amazon,33% off,Flat INR 500 Off on SBI Cards,Positive
Hp Pavilion X360 11Th Gen Intel Core I3 14 Inches Fhd Multitouch 2-in-1 Laptop(8Gb Ram/512Gb Ssd/B&O/Windows 11 Home/Fpr/Backlit Kb/Pen/Alexa/Uhd Graphics/Ms Office/Natural Silver/1.52Kg) 14-Dy0207Tu,4.3,0,0,"53,960","69,267",Amazon,22% off,10% Off on SBI Credit Cards,Positive
Acer Aspire 3 Laptop (Made in India) A314-35 35.56 cm (14-Inch) HD Display (Intel Pentium Silver Quad -Core Processor N6000 | Windows 11 Home | 8 GB | 256GB SSD | Weight : 1.45 Kg| Silver,3.5,79,11,"28,490","46,999",Amazon,39% off,10% Off on SBI Credit Cards,Positive
"(Renewed) Lenovo Thinkpad E470 6th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM/500 GB HDD/14"" (35.6 cm)/Windows 11/MS Office/WiFi/Bluetooth 4.0/Webcam/Intel HD Graphics)",0,0,0,"23,999","89,999",Amazon,73% off,No Discounts,Negative
Acer Aspire 3 Intel Core i3 11th Generation 15.6-inch (39.6 cms) Full HD Laptop - (4 GB/256 GB SSD/Windows 11 Home/Intel UHD Graphics /1.7 Kg/Silver) A315-58,3.7,0,0,"31,750","45,000",Amazon,29% off,10% Off on SBI Credit Cards,Positive
"Fujitsu CH Intel Evo Core i5 11th Gen 13.3” FHD IGZO Panel 400Nits Thin & Light Laptop(16GB/512GB SSD/Windows 11/Office 2021/Iris Xe Graphics/Backlit/2Yr Warranty/Brown/988gm),4ZR1H03553",3.6,2603,386,"67,490","1,00,590",Amazon,33% off,Flat INR 2000 Off on SBICards,Positive
"HP Victus 12th Gen Intel Core i5 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/9ms Response Time/Win 11/MSO/Backlit KB/B&O Audio/Alexa/Xbox Pass), 15-fa0070TX",0,0,0,"71,490","83,039",Amazon,14% off,Flat INR 2000 Off on SBICards,Negative
"MSI Gaming Crosshair 15, Intel 12th Gen. i7-12700H, 40CM QHD 165Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia RTX 3060 6GB GDDR6/ Black/2.3Kg), B12UEZ-677IN",4.6,0,0,"1,21,490","1,56,990",Amazon,23% off,10% Off on SBI Credit Cards,Positive
"ASUS VivoBook K15 OLED (2021), 15.6"" (39.62 cm) FHD OLED, Intel Core i5-1135G7 11th Gen, Thin and Light Laptop (8GB/1TB HDD + 256GB SSD/Iris Xe Graphics/Office 2021/Win 11/Black/1.8 Kg), K513EA-L502WS",4,1881,170,"59,990","81,990",Amazon,27% off,Flat INR 500 Off on SBI Cards,Positive
"Dell New Inspiron 3511 Laptop, Intel I3-1115G4, Windows 11 + Office'21, 8Gb Gddr4, 512Gb Ssd, 15.6 Inches (39.62Cms) Fhd Wva Ag, Platinum Silver (D560749Win9S, 1.8Kgs)",3.3,0,0,"41,000","58,889",Amazon,30% off,10% Off on SBI Credit Cards,Positive
"Dell 14 (2021) Intel i5-1135G7 Laptop, 8GB, 512GB SSD, Windows 10 + MS Office, Integrated Graphics, 14.0 inches FHD Display, Accent Black (Vostro 3400, D552204WIN9BE), 1.59kg",3.9,137,15,"55,600","79,000",Amazon,30% off,10% Off on SBI Credit Cards,Positive
"HP Pavilion 14, AMD Ryzen 5 14""(35cm)Laptop (16GB/512GB SSD, NVIDIA GeForce MX450 2GB Graphics/FHD Anti-Glare Display/Backlit KB/B&O Audio/FP Reader/Win 11 ready/3D Metal Design/1.41 Kg, 14-ec0000AX)",4.1,0,0,"65,400","78,900",Amazon,17% off,10% Off on SBI Credit Cards,Positive
"(Renewed) Acer Aspire 3 AMD 3020e Dual core Processor 14 inches (35.5 cm) HD Display Laptop (4GB DDR4 RAM / 1TB HDD / Windows 11 Home/ Black /Narrow Bezel / 1.9 Kg, A314-22)",3.4,272,22,"19,992","23,990",Amazon,16% off,No Discounts,Positive
"MSI Gaming Katana GF76, Intel 11th Gen. i7-11800H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia RTX 3050Ti 4GB GDDR6/ Black/2.6Kg), 11UD-823IN",3.8,0,0,"85,490","1,06,990",Amazon,20% off,10% Off on SBI Credit Cards,Positive
Dell 14 (2022) Inspiron 5410 Laptop 14 Inches 16Gb Ram- 512Gb Ssd Intel Core I5 11320H Iris Xe Graphics Windows 11+Ms -Office H&S 2021 Backlit Keyboard -Platinum Silver,4,0,0,"64,000","75,999",Amazon,16% off,10% Off on SBI Credit Cards,Positive
"(Renewed) Lenovo Thinkpad Laptop X260 Intel Core I3 - 6100U Processor 6Th Gen, 4 Gb Ram & 128 Gb Ssd, 12.5 Inches (Windows 10 Pro, Ultra Slim & Feather Light 1.4Kg) Notebook Computer",4,0,0,"18,631","30,000",Amazon,38% off,Save extra with No Cost EMI,Positive
"Dell New Inspiron 3511 Laptop, Intel I5-1135G7, Windows 11 + Office'21, 8Gb Gddr4, 512Gb Ssd, 15.6 Inches (39.62Cms) Fhd Ag Backlit Kb, Platinum Silver (D560784Win9S, 1.8Kgs)",2.7,0,0,"53,800","73,792",Amazon,27% off,Flat INR 1500 Off on SBICards,Positive
"Lenovo IdeaPad Gaming 3 Intel Core i7 10th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Windows 10/Backlit Keyboard/Onyx Black/2.2Kg), 81Y4019EIN",3.9,0,0,"73,990","99,290",Amazon,25% off,Flat INR 2250 Off on SBICards,Positive
"Lenovo IdeaPad Slim 5 Pro Intel Core i7 11th Gen 14"" (35.56cm) 2.2K IPS Thin & Light Laptop (16GB/512GB SSD/Win11/Office 2021/Backlit/3Yr Warranty/3months Game Pass/Storm Grey/1.38Kg), 82L3006YIN",3.7,339,39,"77,410","88,900",Amazon,13% off,10% Off on SBI Credit Cards,Positive
"ASUS VivoBook Ultra K14, Intel Core i3-1125G4 11th Gen, 14"" (35.56 cms) FHD Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Integrated Graphics/Indie Black/1.4 kg), K413EA-EB312WS",4.5,0,0,"43,890","58,990",Amazon,26% off,Flat INR 500 Off on SBI Cards,Positive
"Acer One 14 Business Laptop AMD Ryzen 3 3250U Processor (8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 11 Home) Z2-493 with 35.56 cm (14.0"") HD Display",4.5,0,0,"29,990","47,999",Amazon,38% off,Flat INR 500 Off on SBI Cards,Positive
"Acer Nitro 5 Core i7 11th Gen 15.6"" (39.62cms) Full HD IPS Gaming Laptop (16 GB/256GB SSD/1 TB HDD/Win 11/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz, Black, 2.4 kg) AN515-57",0,0,0,"99,990","1,25,999",Amazon,21% off,10% Off on SBI Credit Cards,Negative
"Acer Aspire 3 AMD Ryzen 3 3250U Processor 15.6"" (39.6 cms) Full HD Laptop - (8 GB/512 GB SSD/Windows 11 Home/AMD Radeon Graphics /1.9Kg/Silver) A315-23",4,79,14,"34,900","44,999",Amazon,22% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14 FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/2 Year Warranty/Arctic Grey/1.41kg), 82H700SVIN",4.3,192,35,"43,699","68,999",Amazon,37% off,Save extra with No Cost EMI,Positive
"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Windows 10/Backlit Keyboard/Onyx Black/2.2Kg), 81Y4017UIN",4.1,0,0,"55,989","85,290",Amazon,34% off,Flat INR 500 Off on SBI Cards,Positive
"Lenovo IdeaPad Gaming 3 Intel Core i7 10th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Windows 10/Backlit Keyboard/Onyx Black/2.2Kg), 81Y4019EIN",3.9,0,0,"73,990","99,290",Amazon,25% off,Flat INR 2250 Off on SBICards,Positive
Acer Aspire 3 Laptop (Made in India) A314-35 35.56 cm (14-Inch) HD Display (Intel Celeron Dual -Core Processor N4500 | Windows 11 Home | 8 GB | 256GB SSD | Weight : 1.45 Kg| Silver,3.5,0,0,"26,990","45,999",Amazon,41% off,10% Off on SBI Credit Cards,Positive
(Renewed) AVITA PURA E14 NS14A6ING541-SGC Thin and Light 14 inches Laptop AMD Radeon R4 (APU Dual Core A6 9220e / 8GB /256 GB SSD / Windows 10 Home) 1.34 kg Shadow Grey,0,0,0,"21,499","33,490",Amazon,35% off,No Discounts,Negative
